Column_Name,Data_Type,Non_Null_Count,Null_Count,Null_Percentage,Unique_Values,Is_Process_Variable,Is_Raman,Mean,Std,Min,Max
1023,float64,113935,0,0.0,63974,No,Yes,524239.77498573746,286833.4899287751,0.0,1193500.0
1022,float64,113935,0,0.0,63777,No,Yes,524301.3357352876,287129.14802922314,0.0,1194100.0
1021,float64,113935,0,0.0,63946,No,Yes,524323.0548031772,287424.6634073027,0.0,1194700.0
1020,float64,113935,0,0.0,63915,No,Yes,524298.0359503225,287719.6309297275,0.0,1195300.0
1019,float64,113935,0,0.0,63974,No,Yes,524240.88184491155,288014.4209525036,0.0,1195900.0
1018,float64,113935,0,0.0,64013,No,Yes,524183.68158160354,288309.4842593246,0.0,1196400.0
1017,float64,113935,0,0.0,64173,No,Yes,524159.6732786238,288605.32759743073,0.0,1197000.0
1016,float64,113935,0,0.0,64201,No,Yes,524188.6466318515,288902.4404650807,0.0,1197600.0
1015,float64,113935,0,0.0,64402,No,Yes,524271.0097072892,289200.6440191401,0.0,1198300.0
1014,float64,113935,0,0.0,64328,No,Yes,524392.3625488217,289499.7313650516,0.0,1199100.0
1013,float64,113935,0,0.0,64392,No,Yes,524533.6711809365,289799.3618739502,0.0,1199900.0
1012,float64,113935,0,0.0,64312,No,Yes,524683.1252029666,290099.33689176827,0.0,1200600.0
1011,float64,113935,0,0.0,64504,No,Yes,524845.3597226489,290399.84602420294,0.0,1201500.0
1010,float64,113935,0,0.0,64665,No,Yes,525041.0673366393,290701.0381667921,0.0,1202300.0
1009,float64,113935,0,0.0,64482,No,Yes,525294.5892570325,291003.4709669619,0.0,1203200.0
1008,float64,113935,0,0.0,64442,No,Yes,525612.9202878835,291307.30343803955,0.0,1204200.0
1007,float64,113935,0,0.0,64566,No,Yes,525970.7168209944,291611.8815731973,0.0,1205300.0
1006,float64,113935,0,0.0,64488,No,Yes,526314.4224250669,291916.5746444416,0.0,1206400.0
1005,float64,113935,0,0.0,64693,No,Yes,526583.7943915391,292220.3889894246,0.0,1207400.0
1004,float64,113935,0,0.0,64804,No,Yes,526737.6385834028,292522.53059226886,0.0,1208200.0
1003,float64,113935,0,0.0,64725,No,Yes,526769.209470312,292823.02178423066,0.0,1209000.0
1002,float64,113935,0,0.0,64824,No,Yes,526704.7837714487,293122.2744467978,0.0,1209600.0
1001,float64,113935,0,0.0,64910,No,Yes,526593.7630052223,293420.9428706791,0.0,1210300.0
1000,float64,113935,0,0.0,64855,No,Yes,526496.4082678721,293720.01952045277,0.0,1211000.0
999,float64,113935,0,0.0,65050,No,Yes,526469.6857330934,294020.4923425009,0.0,1211700.0
998,float64,113935,0,0.0,64954,No,Yes,526551.0639487427,294323.04288371245,0.0,1212600.0
997,float64,113935,0,0.0,65079,No,Yes,526743.6078904639,294627.6998869921,0.0,1213700.0
996,float64,113935,0,0.0,65007,No,Yes,527013.0967832536,294933.8957445134,0.0,1214800.0
995,float64,113935,0,0.0,65230,No,Yes,527305.7736867513,295240.7554124247,0.0,1215900.0
994,float64,113935,0,0.0,65325,No,Yes,527579.3129064818,295547.6242883174,0.0,1217000.0
993,float64,113935,0,0.0,65325,No,Yes,527828.1942335542,295854.28827917244,0.0,1218000.0
992,float64,113935,0,0.0,65428,No,Yes,528086.3603896959,296161.3913879007,0.0,1219100.0
991,float64,113935,0,0.0,65341,No,Yes,528405.354105411,296469.74478519167,0.0,1220200.0
990,float64,113935,0,0.0,65392,No,Yes,528824.0908237153,296779.8455980898,0.0,1221400.0
989,float64,113935,0,0.0,65278,No,Yes,529349.203475666,297091.9475337319,0.0,1222800.0
988,float64,113935,0,0.0,65216,No,Yes,529954.6304559617,297405.4283323195,0.0,1224200.0
987,float64,113935,0,0.0,65209,No,Yes,530596.0559880633,297719.83094357734,0.0,1225600.0
986,float64,113935,0,0.0,65068,No,Yes,531226.1006187738,298034.3970955048,0.0,1227000.0
985,float64,113935,0,0.0,65289,No,Yes,531803.9981129591,298348.5235869494,0.0,1228300.0
984,float64,113935,0,0.0,65030,No,Yes,532299.4686970641,298661.59006764425,0.0,1229500.0
983,float64,113935,0,0.0,65240,No,Yes,532694.9545530346,298973.2843401144,0.0,1230600.0
982,float64,113935,0,0.0,65102,No,Yes,532990.667643832,299283.84344181593,0.0,1231700.0
981,float64,113935,0,0.0,65126,No,Yes,533207.645640058,299593.4152127314,0.0,1232600.0
980,float64,113935,0,0.0,65199,No,Yes,533385.8404967745,299902.5191565637,0.0,1233400.0
979,float64,113935,0,0.0,65216,No,Yes,533573.2474832141,300212.05079894076,0.0,1234300.0
978,float64,113935,0,0.0,65319,No,Yes,533807.7478650108,300522.51916351786,0.0,1235300.0
977,float64,113935,0,0.0,65311,No,Yes,534103.6499144249,300834.35252730694,0.0,1236300.0
976,float64,113935,0,0.0,65440,No,Yes,534449.5381226138,301147.1664076762,0.0,1237300.0
975,float64,113935,0,0.0,65448,No,Yes,534821.7603019265,301460.7755038937,0.0,1238300.0
974,float64,113935,0,0.0,65365,No,Yes,535204.7339974546,301774.93500185927,0.0,1239400.0
973,float64,113935,0,0.0,65384,No,Yes,535604.1725369728,302089.57489313197,0.0,1240500.0
972,float64,113935,0,0.0,65432,No,Yes,536045.043235178,302405.05238680117,0.0,1241600.0
971,float64,113935,0,0.0,65308,No,Yes,536556.1670250582,302721.76555559423,0.0,1242700.0
970,float64,113935,0,0.0,65399,No,Yes,537152.1247026813,303039.90237449826,0.0,1244000.0
969,float64,113935,0,0.0,65429,No,Yes,537825.168113398,303359.6677300433,0.0,1245300.0
968,float64,113935,0,0.0,65216,No,Yes,538548.5199719138,303680.61689581774,0.0,1246700.0
967,float64,113935,0,0.0,64963,No,Yes,539287.8479396147,304002.1139385711,0.0,1248100.0
966,float64,113935,0,0.0,64914,No,Yes,540016.0353973757,304323.600670308,0.0,1249500.0
965,float64,113935,0,0.0,65048,No,Yes,540727.3743625751,304645.1928522196,0.0,1250900.0
964,float64,113935,0,0.0,65086,No,Yes,541447.8783429149,304967.18855876446,0.0,1252300.0
963,float64,113935,0,0.0,64758,No,Yes,542235.8100759204,305290.7956338805,0.0,1253700.0
962,float64,113935,0,0.0,64583,No,Yes,543164.483784614,305616.94454762724,0.0,1255300.0
961,float64,113935,0,0.0,64448,No,Yes,544293.321683416,305946.4505060429,0.0,1257100.0
960,float64,113935,0,0.0,64580,No,Yes,545642.0057839997,306279.5669139959,0.0,1259200.0
959,float64,113935,0,0.0,64183,No,Yes,547187.2976170623,306616.0706765018,0.0,1261500.0
958,float64,113935,0,0.0,63918,No,Yes,548887.5038135779,306955.45823425555,0.0,1263900.0
957,float64,113935,0,0.0,63687,No,Yes,550717.5121253346,307297.17447300965,0.0,1266500.0
956,float64,113935,0,0.0,63581,No,Yes,552690.1232281564,307641.30136658077,0.0,1269200.0
955,float64,113935,0,0.0,63082,No,Yes,554847.323412472,307988.97687659296,0.0,1272100.0
954,float64,113935,0,0.0,63075,No,Yes,557229.7882125773,308340.5366111926,0.0,1275300.0
953,float64,113935,0,0.0,62787,No,Yes,559849.7396146926,308696.25698168954,0.0,1278600.0
952,float64,113935,0,0.0,62703,No,Yes,562684.087664019,309055.8628463336,0.0,1282300.0
951,float64,113935,0,0.0,62438,No,Yes,565688.0574450345,309418.7122564156,0.0,1286000.0
950,float64,113935,0,0.0,62326,No,Yes,568814.1633826304,309783.9643234611,0.0,1289900.0
949,float64,113935,0,0.0,61827,No,Yes,572019.0662044148,310150.85581376974,0.0,1293900.0
948,float64,113935,0,0.0,61869,No,Yes,575253.6999868345,310518.64901667426,0.0,1297800.0
947,float64,113935,0,0.0,61648,No,Yes,578447.1758897617,310886.3305836058,0.0,1301800.0
946,float64,113935,0,0.0,61453,No,Yes,581498.019616448,311252.12667606893,0.0,1305500.0
945,float64,113935,0,0.0,61302,No,Yes,584283.587457761,311613.93757909694,0.0,1309000.0
944,float64,113935,0,0.0,61204,No,Yes,586686.5340062316,311969.88236660225,0.0,1312200.0
943,float64,113935,0,0.0,61153,No,Yes,588627.058164743,312318.4722542499,0.0,1314800.0
942,float64,113935,0,0.0,60981,No,Yes,590087.7910124194,312659.3949431499,0.0,1317000.0
941,float64,113935,0,0.0,61009,No,Yes,591115.8619827095,312993.3265787913,0.0,1318800.0
940,float64,113935,0,0.0,60839,No,Yes,591801.116742002,313321.76746733283,0.0,1320100.0
939,float64,113935,0,0.0,61082,No,Yes,592241.2814587265,313646.38911130297,0.0,1321300.0
938,float64,113935,0,0.0,60908,No,Yes,592513.416684952,313968.3828712639,0.0,1322300.0
937,float64,113935,0,0.0,61094,No,Yes,592666.0114363453,314288.78461503936,0.0,1323100.0
936,float64,113935,0,0.0,61139,No,Yes,592729.4696976346,314607.90336452215,0.0,1323900.0
935,float64,113935,0,0.0,60899,No,Yes,592731.2847325229,314926.2668765177,0.0,1324600.0
934,float64,113935,0,0.0,60997,No,Yes,592700.0934831264,315244.6301202436,0.0,1325200.0
933,float64,113935,0,0.0,61152,No,Yes,592655.4440426559,315562.7653720761,0.0,1325700.0
932,float64,113935,0,0.0,61017,No,Yes,592598.1364725501,315881.22144706885,0.0,1326300.0
931,float64,113935,0,0.0,61111,No,Yes,592511.554237065,316199.4313002658,0.0,1326900.0
930,float64,113935,0,0.0,61062,No,Yes,592379.1862377671,316517.122510356,0.0,1327400.0
929,float64,113935,0,0.0,61196,No,Yes,592201.9495062975,316834.4877807845,0.0,1327800.0
928,float64,113935,0,0.0,61030,No,Yes,592000.5872383376,317151.44071598176,0.0,1328200.0
927,float64,113935,0,0.0,61077,No,Yes,591799.6328608417,317468.9564170329,0.0,1328700.0
926,float64,113935,0,0.0,61081,No,Yes,591604.8702769122,317786.6598676467,0.0,1329100.0
925,float64,113935,0,0.0,61231,No,Yes,591397.5859569053,318104.5089905636,0.0,1329600.0
924,float64,113935,0,0.0,61186,No,Yes,591149.5908456576,318422.05476360064,0.0,1330100.0
923,float64,113935,0,0.0,61303,No,Yes,590849.1428270505,318738.94598803064,0.0,1330500.0
922,float64,113935,0,0.0,61078,No,Yes,590516.7712906481,319055.64445417724,0.0,1330900.0
921,float64,113935,0,0.0,61244,No,Yes,590196.0887786896,319372.79067628057,0.0,1331300.0
920,float64,113935,0,0.0,61030,No,Yes,589930.1971474964,319691.1643544005,0.0,1331800.0
919,float64,113935,0,0.0,61247,No,Yes,589742.5421336727,320011.2333832027,0.0,1332400.0
918,float64,113935,0,0.0,61302,No,Yes,589636.0156317198,320332.85035437037,0.0,1333100.0
917,float64,113935,0,0.0,61168,No,Yes,589606.5832272787,320655.9862801129,0.0,1333900.0
916,float64,113935,0,0.0,61385,No,Yes,589651.4317900557,320980.56414916576,0.0,1334800.0
915,float64,113935,0,0.0,61325,No,Yes,589763.7974897968,321306.598606584,0.0,1335800.0
914,float64,113935,0,0.0,61339,No,Yes,589919.2945451353,321633.7972879119,0.0,1336800.0
913,float64,113935,0,0.0,61165,No,Yes,590073.0933602493,321961.1789666731,0.0,1337800.0
912,float64,113935,0,0.0,61336,No,Yes,590178.7611181814,322288.0935117413,0.0,1338800.0
911,float64,113935,0,0.0,61284,No,Yes,590215.2138675561,322614.18102845683,0.0,1339600.0
910,float64,113935,0,0.0,61306,No,Yes,590200.8510115417,322939.70669938845,0.0,1340400.0
909,float64,113935,0,0.0,61198,No,Yes,590178.8806863562,323265.30457812926,0.0,1341300.0
908,float64,113935,0,0.0,61381,No,Yes,590186.1626892526,323591.8642082456,0.0,1342300.0
907,float64,113935,0,0.0,61320,No,Yes,590229.6408390749,323919.39807356335,0.0,1343200.0
906,float64,113935,0,0.0,61305,No,Yes,590288.9723263264,324247.4862108686,0.0,1344200.0
905,float64,113935,0,0.0,61417,No,Yes,590338.5376223285,324575.78490275977,0.0,1345200.0
904,float64,113935,0,0.0,61359,No,Yes,590366.390257603,324903.92675374326,0.0,1346200.0
903,float64,113935,0,0.0,61461,No,Yes,590374.8858559706,325232.2390072082,0.0,1347100.0
902,float64,113935,0,0.0,61362,No,Yes,590365.7729407118,325560.58264872554,0.0,1348100.0
901,float64,113935,0,0.0,61553,No,Yes,590330.8848290693,325888.79313391476,0.0,1349000.0
900,float64,113935,0,0.0,61430,No,Yes,590258.5389564225,326216.67940181465,0.0,1349800.0
899,float64,113935,0,0.0,61457,No,Yes,590150.6446131567,326544.2287335728,0.0,1350600.0
898,float64,113935,0,0.0,61477,No,Yes,590033.8581384122,326872.1329022967,0.0,1351400.0
897,float64,113935,0,0.0,61504,No,Yes,589951.4276912274,327200.8982051092,0.0,1352200.0
896,float64,113935,0,0.0,61516,No,Yes,589945.0035634353,327531.316139093,0.0,1353100.0
895,float64,113935,0,0.0,61583,No,Yes,590038.851371396,327863.5591522831,0.0,1354000.0
894,float64,113935,0,0.0,61397,No,Yes,590239.1139860447,328197.95595348696,0.0,1355000.0
893,float64,113935,0,0.0,61312,No,Yes,590542.7231930486,328534.20651346404,0.0,1356100.0
892,float64,113935,0,0.0,61664,No,Yes,590947.2086277263,328872.2911121369,0.0,1357300.0
891,float64,113935,0,0.0,61373,No,Yes,591452.8012814324,329212.48148033634,0.0,1358600.0
890,float64,113935,0,0.0,61418,No,Yes,592059.8119102997,329554.4858715897,0.0,1360000.0
889,float64,113935,0,0.0,61346,No,Yes,592768.9285382016,329898.50916050514,0.0,1361500.0
888,float64,113935,0,0.0,61275,No,Yes,593585.8912362312,330244.5352263644,0.0,1363100.0
887,float64,113935,0,0.0,61268,No,Yes,594527.2233993066,330592.7155347602,0.0,1364900.0
886,float64,113935,0,0.0,61447,No,Yes,595621.2359590995,330943.8240879523,0.0,1366800.0
885,float64,113935,0,0.0,61168,No,Yes,596899.7356124106,331298.2617497895,0.0,1368900.0
884,float64,113935,0,0.0,60994,No,Yes,598385.3665686576,331656.2118266091,0.0,1371200.0
883,float64,113935,0,0.0,60915,No,Yes,600080.8622372405,332017.8512141657,0.0,1373600.0
882,float64,113935,0,0.0,60701,No,Yes,601968.6597884758,332382.6859014589,0.0,1376300.0
881,float64,113935,0,0.0,60739,No,Yes,604023.9232895949,332750.69173616765,0.0,1379200.0
880,float64,113935,0,0.0,60389,No,Yes,606233.0623513407,333121.5008129348,0.0,1382200.0
879,float64,113935,0,0.0,60498,No,Yes,608606.6350199676,333495.39009912894,0.0,1385300.0
878,float64,113935,0,0.0,60389,No,Yes,611170.8887611357,333872.9258972131,0.0,1388600.0
877,float64,113935,0,0.0,60197,No,Yes,613937.7133716593,334254.1141572136,0.0,1392200.0
876,float64,113935,0,0.0,60187,No,Yes,616868.5187431431,334638.3051570553,0.0,1395900.0
875,float64,113935,0,0.0,59811,No,Yes,619861.6021591258,335024.2351923874,0.0,1399700.0
874,float64,113935,0,0.0,59934,No,Yes,622775.8818185808,335409.2237238079,0.0,1403500.0
873,float64,113935,0,0.0,59622,No,Yes,625482.673383947,335791.32108467683,0.0,1407000.0
872,float64,113935,0,0.0,59567,No,Yes,627910.285926186,336169.10201457207,0.0,1410300.0
871,float64,113935,0,0.0,59362,No,Yes,630053.0595514986,336542.6635009722,0.0,1413300.0
870,float64,113935,0,0.0,59304,No,Yes,631939.212287708,336912.2724117695,0.0,1416100.0
869,float64,113935,0,0.0,59391,No,Yes,633590.593592838,337278.2446821777,0.0,1418600.0
868,float64,113935,0,0.0,59216,No,Yes,635004.9336288235,337640.46014786937,0.0,1421000.0
867,float64,113935,0,0.0,59117,No,Yes,636173.5533242639,337999.2251770187,0.0,1423100.0
866,float64,113935,0,0.0,59170,No,Yes,637109.5287664019,338354.1821225463,0.0,1424900.0
865,float64,113935,0,0.0,59166,No,Yes,637855.9537982183,338706.3567129599,0.0,1426600.0
864,float64,113935,0,0.0,59061,No,Yes,638461.9336551543,339056.4840305089,0.0,1428100.0
863,float64,113935,0,0.0,59042,No,Yes,638949.3076315443,339404.92868304776,0.0,1429400.0
862,float64,113935,0,0.0,59091,No,Yes,639303.6704963356,339751.32141145895,0.0,1430600.0
861,float64,113935,0,0.0,58933,No,Yes,639503.1155044542,340095.49277987983,0.0,1431600.0
860,float64,113935,0,0.0,59061,No,Yes,639560.5818931847,340437.66572002455,0.0,1432500.0
859,float64,113935,0,0.0,58864,No,Yes,639544.3553605126,340778.6825002614,0.0,1433300.0
858,float64,113935,0,0.0,59048,No,Yes,639556.012147277,341120.8242429722,0.0,1434200.0
857,float64,113935,0,0.0,58976,No,Yes,639677.6586035897,341464.83368641726,0.0,1435100.0
856,float64,113935,0,0.0,59077,No,Yes,639930.6981173477,341811.46333803155,0.0,1436200.0
855,float64,113935,0,0.0,59043,No,Yes,640270.6827401589,342159.5908811651,0.0,1437400.0
854,float64,113935,0,0.0,58882,No,Yes,640621.2797384474,342508.3332886345,0.0,1438600.0
853,float64,113935,0,0.0,59034,No,Yes,640917.305665511,342856.31318043557,0.0,1439800.0
852,float64,113935,0,0.0,58921,No,Yes,641129.5873085532,343203.12926215504,0.0,1440900.0
851,float64,113935,0,0.0,59021,No,Yes,641259.313003028,343548.96926231886,0.0,1442000.0
850,float64,113935,0,0.0,58964,No,Yes,641312.6716636679,343893.64038353297,0.0,1442900.0
849,float64,113935,0,0.0,59122,No,Yes,641279.1323210603,344237.39830409817,0.0,1443700.0
848,float64,113935,0,0.0,59074,No,Yes,641128.347031202,344579.35218504875,0.0,1444500.0
847,float64,113935,0,0.0,58857,No,Yes,640827.8734629394,344919.3353749727,0.0,1445100.0
846,float64,113935,0,0.0,59039,No,Yes,640366.7405626015,345256.93193240877,0.0,1445500.0
845,float64,113935,0,0.0,59128,No,Yes,639773.4266555492,345592.5024975774,0.0,1445800.0
844,float64,113935,0,0.0,59074,No,Yes,639112.3888269628,345927.5666960414,0.0,1446000.0
843,float64,113935,0,0.0,59193,No,Yes,638460.3784877342,346262.8727279996,0.0,1446200.0
842,float64,113935,0,0.0,59293,No,Yes,637873.5510949226,346599.69540033967,0.0,1446400.0
841,float64,113935,0,0.0,59212,No,Yes,637362.4723219379,346938.1614458762,0.0,1446700.0
840,float64,113935,0,0.0,59163,No,Yes,636892.0192917014,347277.4544852895,0.0,1447100.0
839,float64,113935,0,0.0,59302,No,Yes,636408.1393952692,347616.9970816577,0.0,1447500.0
838,float64,113935,0,0.0,59537,No,Yes,635877.1165138017,347956.16463273513,0.0,1447900.0
837,float64,113935,0,0.0,59275,No,Yes,635313.4551981393,348295.0837196119,0.0,1448200.0
836,float64,113935,0,0.0,59589,No,Yes,634778.6754114188,348634.9889408544,0.0,1448600.0
835,float64,113935,0,0.0,59623,No,Yes,634350.5129679203,348976.9299140323,0.0,1449100.0
834,float64,113935,0,0.0,59485,No,Yes,634082.9924606135,349321.8306584935,0.0,1449700.0
833,float64,113935,0,0.0,59331,No,Yes,633981.3099662088,349669.9254535971,0.0,1450500.0
832,float64,113935,0,0.0,59510,No,Yes,634006.5525255628,350020.4093189858,0.0,1451500.0
831,float64,113935,0,0.0,59499,No,Yes,634104.37758371,350372.3866556051,0.0,1452500.0
830,float64,113935,0,0.0,59565,No,Yes,634236.5021020757,350725.34874117776,0.0,1453500.0
829,float64,113935,0,0.0,59468,No,Yes,634394.8163602054,351079.0129961498,0.0,1454600.0
828,float64,113935,0,0.0,59442,No,Yes,634592.5822618159,351433.57668986404,0.0,1455600.0
827,float64,113935,0,0.0,59563,No,Yes,634844.3405977092,351789.2401387592,0.0,1456800.0
826,float64,113935,0,0.0,59420,No,Yes,635150.9114319568,352146.1289243594,0.0,1458000.0
825,float64,113935,0,0.0,59432,No,Yes,635501.8092508886,352504.1625208422,0.0,1459200.0
824,float64,113935,0,0.0,59584,No,Yes,635890.144757976,352863.11429116834,0.0,1460400.0
823,float64,113935,0,0.0,59591,No,Yes,636325.2620178171,353223.1353649288,0.0,1461700.0
822,float64,113935,0,0.0,59333,No,Yes,636831.2503269408,353584.6494354629,0.0,1463000.0
821,float64,113935,0,0.0,59282,No,Yes,637429.8918769474,353947.8772551181,0.0,1464400.0
820,float64,113935,0,0.0,59313,No,Yes,638119.4656075833,354313.0376214676,0.0,1466000.0
819,float64,113935,0,0.0,59434,No,Yes,638865.862316233,354679.3029199348,0.0,1467600.0
818,float64,113935,0,0.0,59400,No,Yes,639613.8291481985,355045.9667495539,0.0,1469200.0
817,float64,113935,0,0.0,59217,No,Yes,640311.2712511519,355412.36831024743,0.0,1470800.0
816,float64,113935,0,0.0,59236,No,Yes,640933.29819634,355777.6624546102,0.0,1472400.0
815,float64,113935,0,0.0,59002,No,Yes,641491.6942818273,356142.21995799383,0.0,1473800.0
814,float64,113935,0,0.0,59209,No,Yes,642025.3002325888,356506.9041613831,0.0,1475300.0
813,float64,113935,0,0.0,59191,No,Yes,642579.6148856804,356872.1352147438,0.0,1476700.0
812,float64,113935,0,0.0,59245,No,Yes,643189.3277307237,357238.63784603385,0.0,1478300.0
811,float64,113935,0,0.0,59171,No,Yes,643871.923684557,357606.55155623704,0.0,1479900.0
810,float64,113935,0,0.0,59200,No,Yes,644631.6524597359,357975.83602158807,0.0,1481700.0
809,float64,113935,0,0.0,58924,No,Yes,645468.1364813271,358346.7878146701,0.0,1483400.0
808,float64,113935,0,0.0,58966,No,Yes,646377.8508711107,358718.86401658825,0.0,1485300.0
807,float64,113935,0,0.0,58924,No,Yes,647350.2154825119,359092.2593858332,0.0,1487200.0
806,float64,113935,0,0.0,59037,No,Yes,648361.7893535788,359466.699333936,0.0,1489100.0
805,float64,113935,0,0.0,58769,No,Yes,649377.3895203406,359841.5390537434,0.0,1491000.0
804,float64,113935,0,0.0,58664,No,Yes,650364.1866151753,360216.2034471917,0.0,1492900.0
803,float64,113935,0,0.0,58643,No,Yes,651309.861385878,360590.7600972774,0.0,1494700.0
802,float64,113935,0,0.0,58709,No,Yes,652234.070706982,360965.3578474426,0.0,1496500.0
801,float64,113935,0,0.0,58671,No,Yes,653183.3249045508,361340.7803671259,0.0,1498300.0
800,float64,113935,0,0.0,58401,No,Yes,654208.2926142098,361717.56597311376,0.0,1500200.0
799,float64,113935,0,0.0,58480,No,Yes,655335.5604511345,362096.5549902622,0.0,1502200.0
798,float64,113935,0,0.0,58389,No,Yes,656548.6610786852,362477.0405442782,0.0,1504300.0
